"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y";"NA";"NA"
"30080";"32";"2";"1";"AMAZONAS, AVE";"5455";20;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;4;"-19.93062969487397";"-43.98151802693357";"606589.47";"7795872.22";4;"32-30080"
"30082";"32";"2";"1";"AMAZONAS, AVE";"5855";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;"-19.931864174112";"-43.9868422250598";"606031.4";"7795738.96";1;"32-30082"
"30084";"32";"2";"1";"AMAZONAS, AVE";"6020";42;0;0;0;0;0;1;0;2;1;0;0;0;1;0;0;4;0;1;0;0;0;0;0;0;10;"-19.9315184198261";"-43.9865008497662";"606067.36";"7795777.01";10;"32-30084"
"30086";"32";"2";"1";"AMAZONAS, AVE";"6227";18;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3;"-19.932396593138";"-43.9891174941013";"605792.91";"7795681.47";3;"32-30086"
"30087";"32";"2";"1";"AMAZONAS, AVE";"6500";43;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;1;1;0;0;0;0;0;0;7;"-19.9328232999249";"-43.9919879362879";"605492.2";"7795636.05";7;"32-30087"
"30088";"32";"2";"1";"AMAZONAS, AVE";"6555";17;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;"-19.9331810208082";"-43.9921468534305";"605475.33";"7795596.56";3;"32-30088"
"30092";"32";"2";"1";"AMAZONAS, AVE";"7100";44;0;0;0;0;0;1;0;0;0;5;0;3;0;4;0;0;4;0;0;0;0;0;0;0;17;"-19.9378228946133";"-43.9965310989074";"605013.39";"7795085.58";17;"32-30092"
"30093";"32";"2";"1";"AMAZONAS, AVE";"7650";45;0;0;0;0;0;1;0;2;0;0;0;2;2;4;1;1;1;0;0;0;0;0;0;0;14;"-19.9378452872862";"-43.99850713762555";"604806.57";"7795084.34";14;"32-30093"
"30094";"32";"2";"1";"AMAZONAS, AVE";"7675";16;0;0;0;0;0;0;1;0;0;3;0;2;0;2;1;0;0;0;0;0;0;0;0;0;9;"-19.93809730049846";"-43.99882917328467";"604772.7";"7795056.65";9;"32-30094"
"30095";"32";"2";"1";"AMAZONAS, AVE";"8292";46;0;0;0;0;0;2;4;0;4;3;0;2;1;0;0;0;2;0;0;0;0;0;0;0;18;"-19.94125873625926";"-44.00265746559694";"604369.96";"7794709.15";18;"32-30095"
"30096";"32";"2";"1";"AMAZONAS, AVE";"8355";15;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;10;"-19.9415015481949";"-44.00251672313405";"604384.53";"7794682.19";10;"32-30096"
"30097";"32";"2";"1";"AMAZONAS, AVE";"8720";47;0;0;0;0;0;5;10;5;6;0;0;0;0;0;1;1;11;2;0;0;0;0;0;0;41;"-19.9444426002299";"-44.0048134739373";"604142.23";"7794358.12";41;"32-30097"
"30098";"32";"2";"1";"AMAZONAS, AVE";"8787";14;0;0;0;0;0;1;0;0;0;3;0;7;0;3;2;0;1;1;0;0;0;0;0;0;18;"-19.9446036086091";"-44.0046024392026";"604164.21";"7794340.17";18;"32-30098"
"30099";"32";"2";"1";"AMAZONAS, AVE";"9400";48;0;0;0;0;0;0;0;2;0;0;0;2;2;0;5;0;1;0;2;0;2;0;0;0;16;"-19.9485506101502";"-44.0103298591614";"603562.24";"7793906.89";16;"32-30099"
"30972";"32";"2";"1";"OLINTO MEIRELES, AVE";"304";56;0;0;0;0;0;0;2;0;0;2;0;0;2;2;3;0;0;0;1;0;2;0;0;0;14;"-19.9739000216115";"-44.0133501464761";"603229.67";"7791103.28";14;"32-30972"
"30973";"32";"2";"1";"OLINTO MEIRELES, AVE";"321";5;0;0;0;0;0;6;17;9;8;6;2;2;3;0;0;3;0;9;7;0;0;0;0;0;72;"-19.9739243100184";"-44.0130870794862";"603257.18";"7791100.43";72;"32-30973"
"31235";"32";"2";"1";"SINFRONIO BROCHADO, AVE";"91";4;0;0;0;0;0;0;2;4;0;10;0;12;3;0;3;0;3;3;3;0;0;0;0;0;43;"-19.9756042140263";"-44.0134746808975";"603215.53";"7790914.75";43;"32-31235"
"31237";"32";"2";"1";"SINFRONIO BROCHADO, AVE";"196";57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;5;"-19.975709491338";"-44.0144357679757";"603114.9";"7790903.69";5;"32-31237"
"31239";"32";"2";"1";"SINFRONIO BROCHADO, AVE";"485";3;0;0;0;0;0;0;6;0;8;2;0;10;0;2;5;0;2;3;7;2;2;0;0;0;49;"-19.9763333221485";"-44.0168955586324";"602857.12";"7790836.16";49;"32-31239"
"31241";"32";"2";"1";"SINFRONIO BROCHADO, AVE";"773";2;0;0;0;0;0;20;20;15;12;11;0;6;6;6;3;0;0;1;0;2;0;0;0;0;102;"-19.9769689547643";"-44.0198291478307";"602549.76";"7790767.61";102;"32-31241"
"31441";"32";"2";"1";"VISCONDE DE IBITURUNA, AVE";"187";58;0;0;0;0;0;0;0;2;1;2;0;6;0;0;3;3;8;6;0;0;0;0;0;0;31;"-19.9740639555858";"-44.0160554141756";"602946.5";"7791086.8";31;"32-31441"
"32392";"32";"2";"1";"AMAZONAS, AVE";"9610";49;0;0;0;0;0;0;6;0;3;3;0;0;1;4;1;1;4;6;0;0;2;0;0;0;31;"-19.949043492156";"-44.0116573085281";"603423";"7793853.16";31;"32-32392"
"32400";"32";"2";"1";"AMAZONAS, AVE";"9615";13;0;0;0;0;0;1;14;5;4;0;0;3;0;2;1;0;1;7;1;1;2;0;0;0;42;"-19.949558453356";"-44.0114004011469";"603449.55";"7793796.01";42;"32-32400"
"32527";"32";"2";"1";"AMAZONAS, AVE";"3045";26;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.93029965949842";"-43.96059694892534";"608779.38";"7795895.34";3;"32-32527"
"32545";"32";"2";"1";"AMAZONAS, AVE";"3574";36;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;3;0;3;0;0;0;11;"-19.93103170306435";"-43.96595217320632";"608218.38";"7795817.78";11;"32-32545"
"32590";"32";"2";"1";"AMAZONAS, AVE";"5580";41;0;0;0;0;0;1;2;0;0;2;0;0;1;0;0;0;1;3;0;0;0;0;0;0;10;"-19.93041063127044";"-43.98255226068246";"606481.37";"7795897.12";10;"32-32590"
"50000";"32";"2";"1";"GAL.DAVID SARNOFF, AVE";"4123";51;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;5;0;0;0;0;0;0;0;9;"-19.9552691134793";"-44.0173243300677";"602825.91";"7793167.64";9;"32-50000"
"50001";"32";"2";"1";"GAL.DAVID SARNOFF, AVE";"5536";11;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9552457120655";"-44.0168349218623";"602877.14";"7793169.93";2;"32-50001"
"50002";"32";"2";"1";"GAL.DAVID SARNOFF, AVE";"9407";50;0;0;0;0;0;1;5;0;3;0;0;3;0;5;3;0;6;4;1;0;7;0;0;0;38;"-19.9536054776817";"-44.0186515257919";"602688.1";"7793352.57";38;"32-50002"
"50003";"32";"2";"1";"GAL.DAVID SARNOFF, AVE";"9406";12;0;0;0;0;0;3;4;0;1;0;0;2;0;2;0;3;0;0;0;1;2;0;0;0;18;"-19.9535163181347";"-44.0176100079771";"602797.15";"7793361.8";18;"32-50003"
"50010";"32";"2";"1";"TITO FULGENCIO, AVE";"65";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.9570536853729";"-44.0163647436294";"602925.17";"7792969.55";1;"32-50010"
"50011";"32";"2";"1";"TITO FULGENCIO, AVE";"250";52;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;9;"-19.9590221547821";"-44.0165346846234";"602906.11";"7792751.8";9;"32-50011"
"50012";"32";"2";"1";"TITO FULGENCIO, AVE";"345";9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;"-19.9594616793462";"-44.0159200749783";"602970.14";"7792702.78";2;"32-50012"
"50013";"32";"2";"1";"TITO FULGENCIO, AVE";"604";53;0;0;0;0;0;1;3;0;2;2;0;0;2;0;0;0;0;0;0;1;0;0;0;0;11;"-19.9616431094794";"-44.0164630140133";"602911.91";"7792461.69";11;"32-50013"
"50014";"32";"2";"1";"TITO FULGENCIO, AVE";"651";8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9620855425539";"-44.0158842121165";"602972.19";"7792412.37";1;"32-50014"
"50015";"32";"2";"1";"TITO FULGENCIO, AVE";"856";54;0;0;0;0;0;0;2;0;0;4;0;2;0;0;2;0;1;0;0;0;2;0;0;0;13;"-19.96400861327";"-44.0163405530373";"602923.19";"7792199.82";13;"32-50015"
"50016";"32";"2";"1";"TITO FULGENCIO, AVE";"905";7;0;0;0;0;0;0;3;5;0;2;0;0;1;0;0;1;1;2;0;0;0;0;0;0;15;"-19.9645461147038";"-44.015487261601";"603012.13";"7792139.81";15;"32-50016"
"50017";"32";"2";"1";"TITO FULGENCIO, AVE";"1136";55;0;0;0;0;0;1;2;3;7;3;0;0;4;0;1;3;4;4;0;0;0;0;0;0;32;"-19.9663788755991";"-44.0152353466877";"603037.3";"7791936.82";32;"32-50017"
"50018";"32";"2";"1";"TITO FULGENCIO, AVE";"1165";6;0;0;0;0;0;0;4;1;2;5;0;3;0;0;1;0;0;2;0;0;0;0;0;0;18;"-19.966174352602";"-44.0145599107802";"603108.11";"7791959.04";18;"32-50018"
"90111";"32";"2";"1";"AMAZONAS, AVE";"1518";31;0;0;0;0;0;0;14;0;1;8;0;2;10;6;10;1;12;14;23;2;2;0;0;0;105;"-19.92406558941248";"-43.94775115355061";"610128.2";"7796576.92";105;"32-90111"
"90117";"32";"2";"1";"AMAZONAS, AVE";"2054";32;0;0;0;0;0;0;5;5;0;0;0;5;1;0;5;0;4;10;4;0;0;0;0;0;39;"-19.92656026276991";"-43.9522084392917";"609659.94";"7796303.74";39;"32-90117"
"90125";"32";"2";"1";"AMAZONAS, AVE";"2536";33;0;0;0;0;0;1;2;0;2;3;2;4;10;5;6;4;7;9;4;0;0;0;0;0;59;"-19.92905681417608";"-43.95671142938058";"609186.91";"7796030.37";59;"32-90125"
"90155";"32";"2";"1";"ARAGUARI, RUA";"347";29;0;0;0;0;0;0;4;6;1;2;5;4;2;2;5;0;8;7;3;0;0;0;0;0;49;"-19.9210145133552";"-43.9487341388622";"610027.42";"7796915.24";49;"32-90155"
"90156";"32";"2";"1";"ARAGUARI, RUA";"741";28;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9245025329211";"-43.9496978130069";"609924.14";"7796529.83";4;"32-90156"
"90758";"32";"2";"1";"DOS TAMOIOS, RUA";"731";30;0;0;0;0;0;5;21;14;9;21;9;42;22;39;24;8;54;50;26;3;6;0;0;0;353;"-19.91924907223232";"-43.94348407937335";"610578.18";"7797107.18";353;"32-90758"
"91249";"32";"2";"1";"AMAZONAS, AVE";"2431";27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;"-19.9284564427832";"-43.95508866911212";"609357.17";"7796095.76";2;"32-91249"
"31459";"321";"1";"1";"KENNEDY, RUA";"444";2;0;0;0;0;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;6;"-19.9932771759124";"-43.9629581835329";"608489.17";"7788926.92";6;"321-31459"
"31534";"321";"1";"1";"VINTE E UM DE ABRIL, RUA";"214";4;0;0;0;0;0;0;0;0;4;0;0;0;0;3;6;0;8;0;6;0;0;0;0;0;27;"-19.9945839733998";"-43.9619982967049";"608588.7";"7788781.67";27;"321-31534"
"31535";"321";"1";"1";"VINTE E UM DE ABRIL, RUA";"238";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;3;0;0;0;0;0;0;0;10;"-19.9954903720344";"-43.9641984094892";"608357.9";"7788682.78";10;"321-31535"
"31536";"321";"1";"1";"VINTE E UM DE ABRIL, RUA";"396";6;0;0;0;0;0;2;0;0;0;5;0;0;0;0;5;3;3;0;3;0;0;2;0;0;23;"-19.9962148325602";"-43.9653256652285";"608239.47";"7788603.33";23;"321-31536"
"31589";"321";"1";"1";"TRES RIOS, RUA";"270";12;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"-19.9971033968898";"-43.9710378848464";"607641.25";"7788508.67";5;"321-31589"
"31591";"321";"1";"1";"DOUTOR GERVASIO GONCALVES BARBOSA, RUA";"165";7;0;0;0;0;0;3;0;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;8;"-19.9970841744293";"-43.9667555604644";"608089.28";"7788508.04";8;"321-31591"
"31721";"321";"1";"1";"RIO DAS FLORES, RUA";"119";14;0;0;0;0;0;0;0;0;0;2;6;0;0;3;2;0;0;0;0;0;0;0;0;0;13;"-19.9979008232001";"-43.9721340286532";"607526.03";"7788421.12";13;"321-31721"
"31723";"321";"1";"1";"RIO DAS FLORES, RUA";"140";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;3;0;0;0;2;0;0;15;"-20.0002237901687";"-43.9697083684322";"607778.22";"7788162.47";15;"321-31723"
"31793";"321";"1";"1";"CHAQUIBE HASSAN SOUKI, RUA";"98";1;0;0;0;0;0;2;0;0;4;0;0;0;0;3;0;0;0;0;6;0;0;0;0;0;15;"-19.9921923268867";"-43.9657817689606";"608194.5";"7789048.81";15;"321-31793"
"31793";"321";"1";"1";"CHAQUIBE HASSAN SOUKI, RUA";"98";20;0;0;0;0;0;2;0;0;4;0;0;0;0;3;0;0;0;0;6;0;0;0;0;0;15;"-19.9921923268867";"-43.9657817689606";"608194.5";"7789048.81";15;"321-31793"
"31794";"321";"1";"1";"CHAQUIBE HASSAN SOUKI, RUA";"704";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;"-19.9938579108227";"-43.9624210344358";"608544.97";"7788862.3";3;"321-31794"
"31804";"321";"1";"1";"SAO PEDRO DA ALDEIA, RUA";"485";17;0;0;0;0;0;0;0;0;0;3;6;0;2;0;0;0;0;3;0;0;0;0;0;0;14;"-19.9995799286481";"-43.9671031698076";"608051.21";"7788232.05";14;"321-31804"
"31805";"321";"1";"1";"SAO PEDRO DA ALDEIA, RUA";"486";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;"-19.9995305238235";"-43.9671840705881";"608042.78";"7788237.57";3;"321-31805"
"31806";"321";"1";"1";"SAO PEDRO DA ALDEIA, RUA";"729";16;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;"-20.000641678023";"-43.9689303500663";"607859.33";"7788115.72";5;"321-31806"
"31807";"321";"1";"1";"SAO PEDRO DA ALDEIA, RUA";"730";10;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8;"-20.0005911889922";"-43.9690269340524";"607849.26";"7788121.37";8;"321-31807"
"31811";"321";"1";"1";"UM, RUA";"48";18;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;"-19.9918274058118";"-43.9652288273678";"608252.6";"7789088.84";5;"321-31811"
"31835";"321";"1";"1";"SAO JOAO DE MERITI, RUA";"186";13;0;0;0;0;0;0;0;0;5;2;5;0;0;0;7;10;0;3;3;0;0;0;0;0;35;"-19.9969374698158";"-43.971748195863";"607567.05";"7788527.49";35;"321-31835"
"32056";"321";"1";"1";"PROFESSOR ADHEMAR FERREIRA, RUA";"92";19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;"-19.9912230193131";"-43.9653841745289";"608236.76";"7789155.83";5;"321-32056"
"32375";"321";"1";"1";"RIO DAS FLORES, RUA";"123";11;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;6;0;0;0;0;0;11;"-19.9997942333445";"-43.9700649259187";"607741.21";"7788210.24";11;"321-32375"
"31534";"321";"2";"1";"VINTE E UM DE ABRIL, RUA";"214";4;0;0;0;0;0;0;13;16;0;0;0;0;0;0;0;0;0;7;3;11;0;0;0;0;50;"-19.9945839733998";"-43.9619982967049";"608588.7";"7788781.67";50;"321-31534"
"31535";"321";"2";"1";"VINTE E UM DE ABRIL, RUA";"238";5;0;0;0;0;0;0;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;13;"-19.9954903720344";"-43.9641984094892";"608357.9";"7788682.78";13;"321-31535"
"31536";"321";"2";"1";"VINTE E UM DE ABRIL, RUA";"396";6;0;0;0;0;0;0;6;13;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;24;"-19.9962148325602";"-43.9653256652285";"608239.47";"7788603.33";24;"321-31536"
"31589";"321";"2";"1";"TRES RIOS, RUA";"270";12;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9971033968898";"-43.9710378848464";"607641.25";"7788508.67";2;"321-31589"
"31591";"321";"2";"1";"DOUTOR GERVASIO GONCALVES BARBOSA, RUA";"165";7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9970841744293";"-43.9667555604644";"608089.28";"7788508.04";2;"321-31591"
"31592";"321";"2";"1";"DOUTOR GERVASIO GONCALVES BARBOSA, RUA";"194";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;"-19.9984705379885";"-43.9675988444412";"608000.11";"7788355.15";3;"321-31592"
"31716";"321";"2";"1";"DOS MOICANOS, RUA";"415";18;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9999086028008";"-43.9739707721318";"607332.51";"7788200.09";2;"321-31716"
"31721";"321";"2";"1";"RIO DAS FLORES, RUA";"119";14;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5;"-19.9979008232001";"-43.9721340286532";"607526.03";"7788421.12";5;"321-31721"
"31723";"321";"2";"1";"RIO DAS FLORES, RUA";"140";15;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;8;"-20.0002237901687";"-43.9697083684322";"607778.22";"7788162.47";8;"321-31723"
"31793";"321";"2";"1";"CHAQUIBE HASSAN SOUKI, RUA";"98";1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;15;"-19.9921923268867";"-43.9657817689606";"608194.5";"7789048.81";15;"321-31793"
"31793";"321";"2";"1";"CHAQUIBE HASSAN SOUKI, RUA";"98";27;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0;0;15;"-19.9921923268867";"-43.9657817689606";"608194.5";"7789048.81";15;"321-31793"
"31804";"321";"2";"1";"SAO PEDRO DA ALDEIA, RUA";"485";24;0;0;0;0;0;0;20;4;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;29;"-19.9995799286481";"-43.9671031698076";"608051.21";"7788232.05";29;"321-31804"
"31806";"321";"2";"1";"SAO PEDRO DA ALDEIA, RUA";"729";23;0;0;0;0;0;0;2;3;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;10;"-20.000641678023";"-43.9689303500663";"607859.33";"7788115.72";10;"321-31806"
"31807";"321";"2";"1";"SAO PEDRO DA ALDEIA, RUA";"730";10;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-20.0005911889922";"-43.9690269340524";"607849.26";"7788121.37";3;"321-31807"
"31809";"321";"2";"1";"SAO PEDRO DA ALDEIA, RUA";"901";22;0;0;0;0;0;0;2;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;13;"-20.0012936646887";"-43.9700610033166";"607740.6";"7788044.29";13;"321-31809"
"31811";"321";"2";"1";"UM, RUA";"48";25;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;10;"-19.9918274058118";"-43.9652288273678";"608252.6";"7789088.84";10;"321-31811"
"31835";"321";"2";"1";"SAO JOAO DE MERITI, RUA";"186";13;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9969374698158";"-43.971748195863";"607567.05";"7788527.49";2;"321-31835"
"32375";"321";"2";"1";"RIO DAS FLORES, RUA";"123";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;"-19.9997942333445";"-43.9700649259187";"607741.21";"7788210.24";3;"321-32375"
"30015";"325";"1";"1";"AFONSO VAZ DE MELO, AVE";"140";40;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;3;2;1;2;1;0;0;0;0;12;"-19.9721427646471";"-44.0161170313036";"602941.3";"7791299.46";12;"325-30015"
"30016";"325";"1";"1";"AFONSO VAZ DE MELO, AVE";"250";41;0;0;0;0;1;1;6;4;3;3;3;0;1;3;2;4;5;5;0;0;0;0;0;0;41;"-19.9729777168542";"-44.0178388103982";"602760.6";"7791208.11";41;"325-30016"
"30609";"325";"1";"1";"FAISAO, RUA";"775";21;0;0;0;0;7;13;7;1;3;7;5;2;3;9;2;6;5;2;1;1;0;0;0;0;74;"-19.9962463692987";"-43.9940799118555";"605231.16";"7788618.16";74;"325-30609"
"30610";"325";"1";"1";"FAISAO, RUA";"815";20;0;0;0;0;2;7;16;4;0;8;2;4;0;2;0;0;6;1;2;0;0;3;0;0;57;"-19.9967193294402";"-43.9935131514009";"605290.14";"7788565.46";57;"325-30610"
"30643";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"29";29;0;0;0;0;0;2;5;1;3;8;4;0;1;6;4;7;6;5;2;2;0;2;0;0;58;"-19.99568349242411";"-44.00591735590292";"603993.1";"7788687.85";58;"325-30643"
"30644";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"36";13;0;0;0;0;1;0;3;3;0;2;0;0;0;5;2;4;4;6;4;1;0;3;0;0;38;"-19.9959043125833";"-44.0055980421086";"604026.36";"7788663.21";38;"325-30644"
"30645";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"76";14;0;0;0;0;0;1;0;0;0;0;0;4;0;3;0;3;1;0;0;1;0;0;0;0;13;"-19.9948695634191";"-44.0033805984115";"604259.03";"7788776.35";13;"325-30645"
"30646";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"245";28;0;0;0;0;0;5;0;0;0;2;0;0;1;2;0;1;7;1;1;0;0;0;0;0;20;"-19.9948368988595";"-44.003549221924";"604241.41";"7788780.07";20;"325-30646"
"30647";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"255";27;0;0;0;0;0;1;1;0;0;2;3;2;0;0;5;0;0;0;0;1;0;0;0;0;15;"-19.9942587827512";"-44.0020529696729";"604398.33";"7788843.12";15;"325-30647"
"30648";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"346";15;0;0;0;0;0;2;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;"-19.9939175136852";"-44.0009315438039";"604515.88";"7788880.19";9;"325-30648"
"30649";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"496";16;0;0;0;0;0;3;1;0;0;0;0;2;0;0;0;1;0;0;1;3;0;0;0;0;11;"-19.9937572761001";"-43.9992274549243";"604694.27";"7788896.86";11;"325-30649"
"30650";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"583";25;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;"-19.9936637573422";"-43.9988594792516";"604732.83";"7788906.98";4;"325-30650"
"30651";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"710";17;0;0;0;0;3;3;15;6;0;3;0;2;3;2;0;1;1;0;0;1;0;0;0;0;40;"-19.9947010556826";"-43.9978852383658";"604834.07";"7788791.57";40;"325-30651"
"30652";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"745";24;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;"-19.9947312116723";"-43.997673426313";"604856.21";"7788788.1";5;"325-30652"
"30653";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"865";23;0;0;0;0;1;1;0;0;0;2;3;0;0;9;2;0;1;1;0;0;0;0;0;0;20;"-19.9962761748131";"-43.9965324105727";"604974.56";"7788616.4";20;"325-30653"
"30656";"325";"1";"1";"MENELICK DE CARVALHO, AVE";"1230";19;0;0;0;0;4;17;22;23;2;5;4;2;3;5;4;3;0;0;1;3;1;0;2;0;101;"-19.9977025293115";"-43.9943306536707";"605203.96";"7788457.16";101;"325-30656"
"30973";"325";"1";"1";"OLINTO MEIRELES, AVE";"321";39;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;3;3;0;0;1;0;0;0;0;12;"-19.9739243100184";"-44.0130870794862";"603257.18";"7791100.43";12;"325-30973"
"30974";"325";"1";"1";"OLINTO MEIRELES, AVE";"581";38;0;0;0;0;1;2;0;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;11;"-19.9761141476415";"-44.0121522276374";"603353.57";"7790857.5";11;"325-30974"
"30975";"325";"1";"1";"OLINTO MEIRELES, AVE";"592";5;0;0;0;0;0;0;0;4;0;0;8;2;0;3;2;4;7;2;8;1;0;2;0;0;43;"-19.9762337501032";"-44.0123090813103";"603337.08";"7790844.36";43;"325-30975"
"30976";"325";"1";"1";"OLINTO MEIRELES, AVE";"890";6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;6;"-19.9787495836516";"-44.0113731264729";"603433.37";"7790565.35";6;"325-30976"
"30977";"325";"1";"1";"OLINTO MEIRELES, AVE";"901";37;0;0;0;0;0;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;"-19.9797445527103";"-44.0107986354677";"603492.83";"7790454.87";6;"325-30977"
"30978";"325";"1";"1";"OLINTO MEIRELES, AVE";"1150";7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;6;"-19.9808558304251";"-44.0106328546317";"603509.45";"7790331.78";6;"325-30978"
"30979";"325";"1";"1";"OLINTO MEIRELES, AVE";"1263";36;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;7;"-19.9818579882446";"-44.0101489117041";"603559.43";"7790220.57";7;"325-30979"
"30980";"325";"1";"1";"OLINTO MEIRELES, AVE";"1446";8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;0;6;"-19.9837259078858";"-44.0098042558799";"603594.27";"7790013.63";6;"325-30980"
"30981";"325";"1";"1";"OLINTO MEIRELES, AVE";"1495";35;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;4;0;0;0;0;0;0;10;"-19.9847017139804";"-44.0093266754384";"603643.6";"7789905.34";10;"325-30981"
